Bearer Id,Handset Type,avg_tcp_retransmission,avg_rtt,avg_throughput
6.91754e+18,Asustek Asus Zc553Kl Zenfone 3 Max,307704.0,1873.0,270.0
6.91754e+18,Asustek Asus Ze500Kl Zenfone 2 Lazer,658360.0,510.0,2270.0
6.91754e+18,Asustek Asus Zenfone 3 Max Zc520Tl,180354.0,583.3333333333334,1899.6666666666667
6.91754e+18,Asustek Asus Zenfone 3 Ze552Kl,20101936.2,639.2,10748.8
6.91754e+18,Asustek Asus Zenfone 4 Selfie Zd553Kl,4960408.333333333,159.66666666666666,4610.0
6.91754e+18,Asustek Asus Zenfone 4 Ze554Kl,5026.0,125.0,757.0
6.91754e+18,Asustek Asus Zenfone 5 Ze620Kl,1330.0,149.0,627.0
6.91754e+18,Asustek Asus Zenfone Go Zb500Kl,41410.0,294.0,12123.0
6.91754e+18,Asustek Asus Zenfone Max Plus Zb570Tl,2371346.0,1037.0,7420.0
6.91754e+18,Asustek Asus Zenfone Zoom S Ze553Kl,576028.0,1683.0,5526.0
6.91754e+18,Asustek Asus Zenfone4 Max Zc520Kl,5505940.142857143,259.42857142857144,2008.5714285714287
6.91754e+18,Asustek Asus_Z00Ad,2142520.0,189.0,10787.0
6.91754e+18,Avenir Telecom Pm550S,3990.0,82.0,554.0
6.91754e+18,Bird L8,12090468.0,185.0,10475.0
6.91754e+18,Blu Products Inc Blu R1 Plus,1550867.0,1884.0,3911.0
6.91754e+18,Blu Products Inc Blu Studio C 5+5,3379871.0,1123.0,1482.0
6.91754e+18,Bullitt Group Li. Cat S30,132238.0,283.0,320.0
6.91754e+18,Ck Telecom Limit. M1,18595.0,455.0,410.0
6.91754e+18,Compal Electroni. Cat B15Q,9310.0,58.0,6910.0
6.91754e+18,Concox Informati. Concox Gt06 Gt06N Tr06,1330.0,424.0,1.0
6.91754e+18,Concox Informati. Gt06,1330.0,572.0,1.0
6.91754e+18,Concox Informati. Gt06E Gt06F Gv20,1330.0,28.0,0.5
6.91754e+18,Concox Informati. Jh09,7084.0,204.0,65.0
6.91754e+18,Crosscall Action-X3,96059787.33333333,1835.3333333333333,7439.666666666667
6.91754e+18,Crosscall Core-X3,397372.0,1705.6,1265.6
6.91754e+18,Crosscall Odyssey-S1,1330.0,250.0,215.0
6.91754e+18,Crosscall Trekker-M1 Core,539472.6,840.4,4649.0
6.91754e+18,Crosscall Trekker-X4,870706.6666666666,345.3333333333333,4766.333333333333
6.91754e+18,D-Link Corporati. D-Link Dwr-921,2496764.0,652.0,3261.0
6.91754e+18,Ddm Brands Llc Andy 4Ei2,1330.0,432.5,74.0
6.91754e+18,Ddm Brands Llc Andy 5Ei3,67205.5,261.5,1947.5
6.91754e+18,Ddm Brands Llc Andy 5El Lte,54411.0,1278.0,124.0
6.91754e+18,Ddm Brands Llc Yezz Andy 5.5Ei,7372038.0,426.0,4859.0
6.91754e+18,Ddm Brands Llc Yezz Andy A6M,1330.0,348.0,210.0
6.91754e+18,Dg Homtom Group. Homtom Ht16,151294.0,795.0,593.0
6.91754e+18,Dn Electronics Danew Konnect 350,7663225.5,751.3,6175.8
6.91754e+18,Dn Electronics Surnaturel R500,478117.3333333333,178.66666666666666,1182.3333333333333
6.91754e+18,Doro Ab Doro 6520 Doro 6521,2216.6666666666665,88.0,43.0
6.91754e+18,Doro Ab Doro 6530 Doro 6531,1330.0,695.0,43.0
6.91754e+18,Doro Ab Doro 8030 Doro 8028 Doro 8031 Doro 8030C Doro 8031C,11142.0,181.0,2187.5
6.91754e+18,Doro Ab Doro Liberto 820,35151.0,289.0,655.0
6.91754e+18,Doro Ab Doro Phoneeasy 632,1330.0,127.0,44.0
6.91754e+18,Dynamic Tech Hol. D-Mobile I3 I5 I7 I8 I9,89082034.33333333,250.33333333333334,87.0
6.91754e+18,Ecom Instruments. Ecom Mobile Safety Ex-Handy 209,289833.0,4981.0,8187.0
6.91754e+18,Electro Depot Fr. W55Hd,3500238.0,2380.0,497.0
6.91754e+18,Ertebat Hamrah G. Glx H1,7046593.0,1102.625,5265.75
6.91754e+18,Fully Holdings (. C8 4G,2045100.0,718.0,8569.0
6.91754e+18,Fully Holdings (. K10,152795.0,194.0,1323.0
6.91754e+18,Gemalto M2M Gmbh Cinterion Bgs3,1330.0,286.0,3.0
6.91754e+18,Gemalto M2M Gmbh Cinterion Ehs5-E,12.0,558.0,18.0
6.91754e+18,Gemalto M2M Gmbh Cinterion Ehs6,1330.0,400.25,11.0
6.91754e+18,Gemalto M2M Gmbh Cinterion Wireless Module Phs8-P,1330.0,45.0,21.0
6.91754e+18,Gemalto M2M Gmbh Eu3-E,1330.0,744.0,13.0
6.91754e+18,Gigaset Communic. Gs185,173005.0,293.0,4585.0
6.91754e+18,Google Inc Pixel 3,7311054.0,8563.0,350.0
6.91754e+18,Group Acquisitio. Cirrus 5,699197.0,155.0,9965.0
6.91754e+18,Group Acquisitio. Fly Evo Chic 4,2660.0,28.0,88.0
6.91754e+18,Haier Hw-W717 Hw-W816 Hw-W870,29835.0,294.0,109.0
6.91754e+18,Haier W826,9452.0,162.0,8616.0
6.91754e+18,Hem Easy,2095065.4,673.8,9856.4
6.91754e+18,Hmd Global Oy Nokia 1,25679.0,1444.0,394.0
6.91754e+18,Hmd Global Oy Nokia 1 Ds,35375820.0,1835.0,5566.0
6.91754e+18,Hmd Global Oy Nokia 3,5296.0,74.0,285.0
6.91754e+18,Hmd Global Oy Nokia 3 Ds,1330.0,28.0,0.0
6.91754e+18,Hmd Global Oy Nokia 3310 Ds 3G,1330.0,164.5,40.0
6.91754e+18,Hmd Global Oy Nokia 6 Ss,8031.0,199.5,2539.0
6.91754e+18,Hmd Global Oy Nokia 6.1 Ds,857.0,113.0,586.0
6.91754e+18,Hmd Global Oy Nokia 7 Plus Ds,1214768.6666666667,523.6666666666666,3593.6666666666665
6.91754e+18,Hmd Global Oy Nokia 8 Ss,10413.0,181.0,561.0
6.91754e+18,Hmd Global Oy Ta-1003,1330.0,105.0,34.0
6.91754e+18,Hmd Global Oy Ta-1006,1330.0,141.4,36.7
6.91754e+18,Hmd Global Oy Ta-1063,341297.6666666667,496.6666666666667,3097.0
6.91754e+18,Hmd Global Oy Ta-1095,4408335.0,215.0,11231.0
6.91754e+18,Hong Kong Frog I. A10,1014550.5,122.0,162.75
6.91754e+18,Hongkong Ipro Te. Ipro I9350 I9400 S3 Wave 3.5 Wave 4.0,1330.0,437.0,65.0
6.91754e+18,Honstech Communi. Do G26,6105064.0,621.0,4723.0
6.91754e+18,Htc Clic100,1330.0,906.0,340.0
6.91754e+18,Htc Desire,1330.0,28.0,0.0
6.91754e+18,Htc Desire 310,666389.0,261.0,5959.0
6.91754e+18,Htc Desire 510,1114832.4666666666,478.0,2149.866666666667
6.91754e+18,Htc Desire 530,3171941.0,483.0,3014.0
6.91754e+18,Htc Desire 610,404525.0,532.0,16318.5
6.91754e+18,Htc Desire 620,42109.0,171.5,13823.0
6.91754e+18,Htc Desire 626,40678882.0,155.0,255.0
6.91754e+18,Htc Desire 820,10248620.0,214.0,8243.0
6.91754e+18,Htc Desire 825,369386.0,445.0,1870.0
6.91754e+18,Htc Desire C,1330.0,102.33333333333333,458.0
6.91754e+18,Htc Desire X,1330.0,67.0,213.0
6.91754e+18,Htc One,637202.0,178.0,4557.0
6.91754e+18,Htc One (M8),7105380.0,424.3333333333333,5676.333333333333
6.91754e+18,Htc One M9,28177.0,185.0,7608.0
6.91754e+18,Htc One Mini,7109.0,209.0,16035.0
6.91754e+18,Htc U11,83156.0,246.0,1045.0
6.91754e+18,Htc Windows Phone 8S By Htc,1330.0,63.0,188.0
6.91754e+18,Huawei Ascend G6,1673106.0,172.0,11288.0
6.91754e+18,Huawei Ascend Mate7,62322.0,276.0,8619.0
6.91754e+18,Huawei Ascend P7,5072105.0,251.0,13442.0
6.91754e+18,Huawei Ascend Y330,18444.11111111111,231.22222222222223,2350.3333333333335
6.91754e+18,Huawei Ascend Y530,1330.0,160.0,8769.0
6.91754e+18,Huawei Ascend Y550,8523.0,223.0,1591.0
6.91754e+18,Huawei Ascend Y600,887218.0,177.0,9385.0
6.91754e+18,Huawei B528S-23A,1238011.875,282.25,5517.125
6.91754e+18,Huawei B593S-22,1330.0,77.0,5124.0
6.91754e+18,Huawei Bkl-Al20,6372914.0,4651.0,9484.0
6.91754e+18,Huawei Bln-Al10,329064569.0,160.0,4626.0
6.91754e+18,Huawei Bln-Al30,1320006.25,273.5,4565.0
6.91754e+18,Huawei Chc-U01,1330.0,167.0,9.0
6.91754e+18,Huawei Col-Al10,2161676.0,145.0,16557.0
6.91754e+18,Huawei Col-L29,3081458.5,2247.5,3593.0
6.91754e+18,Huawei Cor-L29,57803.0,194.0,2572.0
6.91754e+18,Huawei Dli-Al10,53952.0,153.0,2661.0
6.91754e+18,Huawei Dli-L22,723881.6666666666,216.22222222222223,5752.0
6.91754e+18,Huawei E180,1330.0,686.0,16.0
6.91754e+18,Huawei E3372,320.0,63.0,123.0
6.91754e+18,Huawei E5180,36500131.5,174.5,29417.5
6.91754e+18,Huawei E5186S,3223668.3333333335,425.6666666666667,14759.0
6.91754e+18,Huawei E5220S-2,76879.0,157.0,17836.0
6.91754e+18,Huawei E5372S-32,5427938.5,210.5,21884.0
6.91754e+18,Huawei E5573,7161670.75,278.5,6773.5
6.91754e+18,Huawei E5573B,16390015.0,216.0,8545.0
6.91754e+18,Huawei E5577,87418818.0,467.0,15013.0
6.91754e+18,Huawei E5577 E5577C,3100676.5,865.0,15534.0
6.91754e+18,Huawei E587 E587U-2 Turkcell Vinnwifi E587,62432994.0,220.0,19545.0
6.91754e+18,Huawei Ele-L29,5349976.0,245.0,9532.0
6.91754e+18,Huawei Fig-Al00,53358.0,238.0,12195.0
6.91754e+18,Huawei Fig-Lx1,3655052.3846153845,895.0769230769231,5160.538461538462
6.91754e+18,Huawei Frd-Al10,749921.0,79.0,10701.0
6.91754e+18,Huawei Frd-L09,450755.5,405.75,4163.75
6.91754e+18,Huawei G535-L11,40379261.0,330.0,258.0
6.91754e+18,Huawei G8 Huawei Gx8 Huawei G7 Plus,1211954.0,1476.0,2498.0
6.91754e+18,Huawei Honor,457796.3333333333,626.0,6461.833333333333
6.91754e+18,Huawei Honor 5X,909564.1666666666,261.6666666666667,5539.166666666667
6.91754e+18,Huawei Honor 6C Dig-L21Hn,2874834.0,2129.0,4620.0
6.91754e+18,Huawei Honor 6X,2953260.0,424.5,10321.0
6.91754e+18,Huawei Honor 7A,98424.0,552.0,4324.5
6.91754e+18,Huawei Honor 7X,1251417.5,622.5,12274.5
6.91754e+18,Huawei Honor 8 Lite,94356.5,187.0,2811.0
6.91754e+18,Huawei Honor 8X,2560971.5,443.5,11079.0
6.91754e+18,Huawei Honor 9 Lite,5143546.5,288.25,8052.75
6.91754e+18,Huawei Lld-Al00,2476401.4285714286,819.7142857142857,3402.5714285714284
6.91754e+18,Huawei Lld-Al30,145699.0,678.0,197.0
6.91754e+18,Huawei Maimang 6,13787683.0,456.0,25303.0
6.91754e+18,Huawei Mate 10 Lite Huawei Nova 2I,2427501.8,741.6,4864.8
6.91754e+18,Huawei Mate 10 Pro,174972.0,240.0,5698.0
6.91754e+18,Huawei Mate 10 Pro Porsche Design Huawei Mate 10,20319.0,3757.0,581.5
6.91754e+18,Huawei Mate 20 Lite,1170249.0,108.0,15155.0
6.91754e+18,Huawei Mate 8,349023.0,260.0,9149.0
6.91754e+18,Huawei Mate 9,5603362.75,227.5,12140.75
6.91754e+18,Huawei Mu609,1330.0,294.0,22.0
6.91754e+18,Huawei Nova,3420981.25,170.75,12533.0
6.91754e+18,Huawei Nova 3E,8726366.7,305.8,12078.9
6.91754e+18,Huawei Nova 3I,205992.0,284.0,5738.0
6.91754e+18,Huawei P10,5646431.25,674.0,3181.5
6.91754e+18,Huawei P10 Lite,88001.5,484.75,2586.75
6.91754e+18,Huawei P20,1082180.5833333333,183.41666666666666,9815.416666666666
6.91754e+18,Huawei P20 Lite Huawei Nova 3E,2342943.24,1376.2,6970.32
6.91754e+18,Huawei P20 Pro,1738684.9,1637.5,9264.3
6.91754e+18,Huawei P8,1942825.0,143.0,12367.0
6.91754e+18,Huawei P8 Lite,3974862.1304347827,676.6304347826087,7614.652173913043
6.91754e+18,Huawei P9,376437.75,318.75,2386.5
6.91754e+18,Huawei P9 Lite,1346367.9047619049,599.3333333333334,6518.714285714285
6.91754e+18,Huawei Pot-Lx1,8605466.0,1907.0,2558.5
6.91754e+18,Huawei Pra-Al00X,1330.0,28.0,6.0
6.91754e+18,Huawei Rvl-Al09,11167564.0,216.0,16681.0
6.91754e+18,Huawei Stf-Al00,3239206.0,179.0,12051.0
6.91754e+18,Huawei Stf-L09,617172.0,1649.0,2142.0
6.91754e+18,Huawei Tbd,952791.0,1537.0,4834.0
6.91754e+18,Huawei U8815,602.0,742.0,252.0
6.91754e+18,Huawei U8825-1,3325.0,796.5,19.0
6.91754e+18,Huawei Was-Tl10,312093.0,356.0,2018.0
6.91754e+18,Huawei Y3,47053.666666666664,297.3333333333333,992.1666666666666
6.91754e+18,Huawei Y5,2154303.6666666665,247.66666666666666,6750.0
6.91754e+18,Huawei Y5 2018,1014463.5,1299.5,3745.8
6.91754e+18,Huawei Y5Ii,1271521.731707317,528.0487804878048,5016.487804878048
6.91754e+18,Huawei Y6,380537.0,180.0,247.0
6.91754e+18,Huawei Y6 2017 Huawei Nova Young,490605.0,68.66666666666667,4227.0
6.91754e+18,Huawei Y6 2017 Huawei Nova Young Huawei Y5 2017,1659498.8333333333,311.6666666666667,6719.666666666667
6.91754e+18,Huawei Y6 2018,2503546.5384615385,472.0769230769231,4494.692307692308
6.91754e+18,Huawei Y6 Pro,1542143.0,674.0,3877.0
6.91754e+18,Huawei Y635,3146451.0,1193.0,3075.0
6.91754e+18,Huawei Y6Ii,15158450.5,324.0,13162.5
6.91754e+18,Huawei Y7 2018,151640.0,280.0,3092.5
6.91754e+18,Huawei Y7 Prime 2018 Huawei Y7 Pro 2018,2390956.0,1401.0,1426.0
6.91754e+18,Infinix Technolo. Hot 6,1060257.0,2390.0,1550.0
6.91754e+18,Infinix Technolo. Infinix Hot Note,6518771.0,288.0,2709.0
6.91754e+18,Infinix Technolo. Infinix Surf Bravo,185.0,186.0,5021.0
6.91754e+18,Infinix Technolo. X511,1607264.5,215.0,2491.0
6.91754e+18,Intermec Technol. Series 70 (Cn70 1000Cp01U) (Cn70E 1000Cp02U) (Ck70 1001Cp01U),1330.0,412.0,182.5
6.91754e+18,Itel Technology. S31,314053.0,1072.0,298.0
6.91754e+18,Itel Technology. S33,6907790.0,943.0,8281.0
6.91754e+18,Kapsys Smartvision Kapsys Smartvision By Kapsys Smartconnect,34941.0,358.0,576.0
6.91754e+18,Kapsys Smartvision2 Smartconnect2,5296.0,1538.0,138.0
6.91754e+18,Kazam Mobile Lim. Kazam Trooper 451,1330.0,254.0,6.0
6.91754e+18,Kenxinda V7,1542354.0,1961.0,2277.0
6.91754e+18,Kenxinda Victor Vm-66 N6000 K6,75734.0,219.0,1948.0
6.91754e+18,Kiwip Technologi. Montre Telephone Connectee Kiwip,3990.0,843.0,136.0
6.91754e+18,Kook (Hong Kong). Teeno T600,4409758.4,186.6,7172.8
6.91754e+18,Kvd Internationa. Doogee Mix Lite,3533826.0,506.0,13118.0
6.91754e+18,Kvd Internationa. Doogee S60,132078.0,134.0,13364.0
6.91754e+18,Kvd Internationa. Doogee X10,24520.0,281.3333333333333,842.0
6.91754e+18,Kvd Internationa. Doogee X20,539149.0,470.6666666666667,6932.0
6.91754e+18,Kvd Internationa. Doogee X30,108146.0,398.0,304.0
6.91754e+18,Kvd Internationa. Doogee X5,1779331.0,236.0,247.0
6.91754e+18,Kvd Internationa. Doogee X50,1330.0,223.0,646.0
6.91754e+18,Leagoo Intl Co. . Leagoo Lead 6 Lead 5 Lead 7,140170.0,404.0,2954.0
6.91754e+18,Lemobile Informa. Lex626,93106.0,387.0,2080.0
6.91754e+18,Lemobile Informa. Lex651,8218054.0,541.0,3793.0
6.91754e+18,Lenovo Bl12416045,1122479.0,236.0,12204.0
6.91754e+18,Lenovo Gl12494745,6528.0,188.0,9509.0
6.91754e+18,Lenovo Lc12988845,1761868.4,489.0,8407.4
6.91754e+18,Lenovo Lenovo A Plus Lenovo Vibe A Plus,70737.66666666667,147.66666666666666,4697.0
6.91754e+18,Lenovo Lenovo A588T,2773914.0,713.0,714.0
6.91754e+18,Lenovo Lenovo A6020A40,1082327.5,228.0,12199.5
6.91754e+18,Lenovo Lenovo B Lenovo Vibe B,11963.0,126.0,197.0
6.91754e+18,Lenovo Moto E,2660.0,185.0,16138.0
6.91754e+18,Lenovo Moto E Plus (4Th Gen) Go12071045,118989.75,203.75,6622.25
6.91754e+18,Lenovo Moto G,94647.83333333333,199.5,3220.3333333333335
6.91754e+18,Lenovo Moto G (2Nd Generation) Xt1064 Ti12402745,1330.0,234.0,16.0
6.91754e+18,Lenovo Moto G (2Nd Generation) Xt1068 Indr000145,164820.0,96.0,11516.0
6.91754e+18,Lenovo Moto G (3Rd Gen),69311.0,130.0,25795.0
6.91754e+18,Lenovo Moto G (5Th Gen) Indr003546,122965.5,790.75,1609.75
6.91754e+18,Lenovo Moto G Play (4Th Gen) Ju12738345,890331.0,437.0,7629.0
6.91754e+18,Lenovo Moto G Plus (5Th Gen) Co12984045,970282.0,615.0,15551.0
6.91754e+18,Lenovo Moto G With 4G Motorola M0Fa8,1330.0,133.0,16895.0
6.91754e+18,Lenovo Moto G Xt1032,558587.0,170.0,8584.0
6.91754e+18,Lenovo Moto X Style Indr001145,1775619.0,169.0,11824.0
6.91754e+18,Lenovo Motorola Moto G (2Nd Generation) Xt1068 Ti12402545,22593.0,314.0,313.0
6.91754e+18,Lenovo Motorola Razr I Sm12334645 M0D12 Xt890,132497.0,911.0,395.0
6.91754e+18,Lenovo Sl12367645,3359978.0,209.0,14123.0
6.91754e+18,Lg G4C,11158001.0,667.0,7607.0
6.91754e+18,Lg Gt540,1330.0,572.0,17.0
6.91754e+18,Lg L Bello,1295337.7142857143,284.2857142857143,9470.857142857143
6.91754e+18,Lg L80,912533.5,287.5,2724.5
6.91754e+18,Lg Leon,227430.0,692.0,609.0
6.91754e+18,Lg Lg-E610,2264.875,369.0,343.875
6.91754e+18,Lg Lg-P700,19616.571428571428,287.42857142857144,302.85714285714283
6.91754e+18,Lg Lg-T385,1330.0,28.0,0.0
6.91754e+18,Lg Lg-X145,37452.0,82.0,373.0
6.91754e+18,Lg Nexus 4 (E960),8578689.5,272.0,8756.5
6.91754e+18,Lg Nexus 5X,1154161.0,9248.0,952.0
6.91754e+18,Lg Optimus L3 Lg-E400,1330.0,194.0,285.0
6.91754e+18,Lg Optimus L5 Ii,134108.0,619.0,1999.6666666666667
6.91754e+18,Lg X Power2,292149.0,263.0,6297.0
6.91754e+18,Lg-As330,1598296.0,808.0,587.0
6.91754e+18,Lg-H410,97665.0,167.0,2957.0
6.91754e+18,Lg-H815,3761340.3333333335,161.66666666666666,29215.666666666668
6.91754e+18,Lg-K100,6650.0,282.0,76.0
6.91754e+18,Lg-K120E,17367.5,484.5,140.5
6.91754e+18,Lg-K350Nds,19808744.0,1651.5,1307.5
6.91754e+18,Lg-K420N,742005.5,104.0,12943.5
6.91754e+18,Lg-K520,266192.0,118.0,6936.0
6.91754e+18,Lg-M160,34446.0,153.0,4401.0
6.91754e+18,Lg-M200N,239830.66666666666,285.3333333333333,2656.6666666666665
6.91754e+18,Lg-X210,23623.0,295.0,1209.0
6.91754e+18,Lg-X210Ds,9109271.0,417.0,6910.0
6.91754e+18,Lg-X230Fv,1406558.0,28.0,14146.0
6.91754e+18,Lgms631,355061.0,168.0,8700.0
6.91754e+18,Lidaxin Technolo. Glida Be09,3896916.0,329.5,7551.0
6.91754e+18,Lidaxin Technolo. My81,1645758.0,338.0,4548.0
6.91754e+18,Logicom Sa L-Ement 400,1330.0,28.0,0.0
6.91754e+18,Logicom Sa L-Ement 403,1597409.5555555555,337.77777777777777,4097.888888888889
6.91754e+18,Logicom Sa L-Ement 505 T580,817727.0,1073.0,6722.0
6.91754e+18,Logicom Sa L-Ement 551,22473739.0,232.0,16460.0
6.91754e+18,Logicom Sa L-Ement 553,583751.0,204.5,1113.0
6.91754e+18,Logicom Sa L-Ite 552,461344.0,477.0,5315.0
6.91754e+18,Logicom Sa Le Smooth,177210.0,125.0,6925.0
6.91754e+18,Logicom Sa Logicom Id Bot 553+,20584065.0,406.0,257.0
6.91754e+18,Logicom Sa Logicom Le Moov,1160015.5,2118.5,1697.0
6.91754e+18,Logicom Sa M Bot 60,3901443.0,409.0,9729.0
6.91754e+18,M S Soha Enterp. Qphone Q70,2935430.0,374.0,7961.0
6.91754e+18,Maysun Info Tech. M4028,3401517.0,230.0,9770.0
6.91754e+18,Maysun Info Tech. M5046,1330.0,253.0,40.0
6.91754e+18,Maysun Info Tech. Maysunm Mid5702,1330.0,298.0,267.0
6.91754e+18,Meizu Technology. M5,18937.0,140.0,1023.0
6.91754e+18,Meizu Technology. M6 Note,3242876.0,678.0,3376.0
6.91754e+18,Meizu Technology. Pro 6 Plus,1876820.0,931.0,4931.0
6.91754e+18,Meizu Technology. Pro 6S,2011868.0,738.0,5075.0
6.91754e+18,Microsoft Mobile. Microsoft Rm-1071 Microsoft Lumia 435,87558.0,163.0,457.0
